,text,preprocessed,final_label_hs,final_label_al,final_class,source
6131,"b'@ephraym8 @SeruniPuspaAlam @RestyCayah Saya tdk bilang musnahkan org yg mengkafirkan org lain.\nKlu bicara hukum ya..? Dgn mengatakan ""Bunuh Kafir"" (klu org itu ada) ya...itu sdh masuk intimidasi &amp; ancaman yg sdh masuk dalil hukum.'",saya tidak bilang musnahkan orang yang mengkafirkan orang lain klu bicara hukum ya dgn mengatakan bunuh kafir klu orang itu ada ya itu sudah masuk intimidasi dan ancaman yang sudah masuk dalil hukum,0,0,4,tesis-okky
6132,"b'Barusan pas di Alfamart ada mobil mau keluar terus diparkirin kaya gini: ""yak banting kiri, kiri, terus kiri, kiri"". Hmmm tanpa disadari komunis telah menjalar ke dunia perparkiran sejak dahulu kala!!1!1 gimana atuh @jasonranti? :(('",barusan pas di alfamart ada mobil mau keluar terus diparkirkan kayak gini yak banting kiri kiri terus kiri kiri hmmm tanpa disadari komunis telah menjalar ke dunia perparkiran sejak dahulu kala 1 1 bagaimana atuh sedih atau cemberut,0,0,4,tesis-okky
6133,"@aniesbaswedan Saya suka Anies kasih kuliah, pasti bagus. Saya dukung Anies jadi dosen, prof, rektor. Itu memang kehebatan beliau. Bukan jadi gubernur",saya suka anies kasih kuliah pasti bagus saya dukung anies jadi dosen prof rektor itu memang kehebatan beliau bukan jadi gubernur,0,0,4,tesis-okky
6134,b'@ASapardan @TGBMZainulMajdi Marah Umat lo....\nEmang gue fikirin....\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\nMati ajah sonoh...minum kencing onta',marah umat lo emang gue fikirin wajah gembira wajah gembira wajah gembira wajah gembira mati saja sonoh minum kencing onta,1,1,1,tesis-okky
6135,"b'@riveriosalim Gue masih ga ngerti sama pola pikir orang tua yang nyuruh anaknya buat ngejauhin temennya yang autis, bener-bener itu manusia apa bukan sih kok jahat banget. Malah banyak dari mereka yang mempunyai kelebihan seperti itu, jauh lebih pintar.'",gue masih tidak mengerti sama pola pikir orang tua yang menyuruh anaknya buat menjauhi temannya yang autis bener bener itu manusia apa bukan sih kok jahat banget malah banyak dari mereka yang mempunyai kelebihan seperti itu jauh lebih pintar,0,0,4,tesis-okky
6136,"b'Su Pin siswi Kelas 1C, SMP Katolik Santo Petrus, 1984, istrinya Ronaldo Pardede siswa Kelas 1A, SMP Katolik Santo Petrus, 1984.'",su pin siswi kelas 1c smp katolik santo petrus 1984 istrinya ronaldo pardede siswa kelas 1a smp katolik santo petrus 1984,0,0,4,tesis-okky
6137,"b'2 hari udah ngabisin 20 eps, gendeng. \xf0\x9f\x98\xad'",2 hari sudah ngabisin 20 eps gendeng wajah menangis keras atau menangis tersedu sedu,0,1,3,jawa-okky
6138,Khofifah Indar Parawansa Ingin Bangun Tempat Perlindungan Anak #KhofifahParawansa,khofifah indar parawansa ingin bangun tempat perlindungan anak khofifahparawansa,0,0,4,tesis-okky
6139,Ya Allah Gusti...kenapa @DPR_RI pada diam selain; @fadlizon @Fahrihamzah @ZUL_Hasan ; #2019GantiPresiden ; @Yusrilihza_Mhd @saididu @RatnaSpaet,ya allah gusti kenapa pada diam selain 2019gantipresiden,1,0,2,tesis-okky
6140,b'@PRIHONGGO @haikal_hassan Emangnya sblm tahun 1988 wilayah palestina itu kosong apa..? Palestina itu sebelumnya adl salah satu propinsi kekhalifahan turki ustmani. Turki hancur krn persekongkolan yahudi yg mendukung pemberontakan kemal attaturk. Secara d,emangnya sebelum tahun 1988 wilayah palestina itu kosong apa palestina itu sebelumnya adalah salah satu propinsi kekhalifahan turki ustmani turki hancur karena persekongkolan yahudi yang mendukung pemberontakan kemal attaturk secara di,0,0,4,tesis-okky
6141,b'@yusufersandy tai pake farewell wkwk',tai pakai farewell wkwk,0,1,3,jawa-okky
6142,"b'0 Lo = bejat, bangsat, brengsek'",0 lo bejat bangsat brengsek,1,1,1,tesis-okky
6143,"Salah. Yusril itu lupa. Waktu itu UU Pilkada Di DPRD sdh disahkan lalu SBY dibully hbs di mefsod. Dari AD mnrt Mensesneg SBY takkan ttd UU itu. Di Jepang disarankan oleh Yusril agar SBY menolak ttd. Sy bilang, mnrt UUD menolak pun tetap berlaku. Lacaklah j",salah yusril itu lupa waktu itu uu pilkada di dprd sudah disahkan lalu sby dibully habis di mefsod dari ad menurut mensesneg sby tak akan tertanda uu itu di jepang disarankan oleh yusril agar sby menolak ttd sy bilang menurut uud menolak pun tetap berlaku lacaklah j,0,0,4,tesis-okky
6144,b'@ciinociin @bitiing dikeloni cangkeme david auu',dikeloni cangkeme david auu,0,1,3,jawa-okky
6145,"b'@Ruth_Djojoning @cookiegig88 Yuuups... Katolik yg terutama membumikan ajarannya...\nYg ""terbaru"" itu kalimat ""Berkah Dalem"" (jawa)'",yuuups katolik yang terutama membumikan ajarannya yg terbaru itu kalimat berkah dalem jawa,0,0,4,tesis-okky
6146,RT @tribunmedan Usut terus Sandiaga juga korupsi Anies di Pameran Buku Jerman ! Batalkan pengangkatan Anies-Sandi !!!,usut terus sandiaga juga korupsi anies di pameran buku jerman batalkan pengangkatan anies sandi,1,0,2,tesis-okky
6147,@nctsjaefhyun wkwkwkkwkw iya tapi akhirnya aku eek kok meng',wkwk iya tapi akhirnya aku tai kok meng,0,0,4,jawa-nina
6148,@Memeaddicted__ @explorerhoon Eek kanya\xf0\x9f\x98\x8f',eek kanya menyeringai atau wajah tersenyum sombong,0,0,4,jawa-nina
6149,"apalagi jika ditambah dengan promosi nikah muda!; Jangan berkelit dan sok inosen deh.... kita semua harus tahu dan sejak dulu diajarkan, menikah itu jika sudah siap! Mosok ajaran ini mau diganti dengan gerakan nikah muda hanya demi hindari zina? Please deh",apalagi jika ditambah dengan promosi nikah muda jangan berkelit dan sok innocent deh kita semua harus tahu dan sejak dulu diajarkan menikah itu jika sudah siap mosok ajaran ini mau diganti dengan gerakan nikah muda hanya demi hindari zina please deh,1,0,2,tesis-okky
6150,RT @RustamIbrahim Rapopo jaga-jaga siapa tahu muncul pki perjuangan alias pki plus,rapopo jaga jaga siapa tahu muncul partai komunis indonesia perjuangan alias partai komunis indonesia plus,1,0,2,tesis-okky
6151,b'bab itung itungan aku pancen goblok tapi nek kon ngitung ping piro koe ngapusi aku yo gampang pol bosku',bab hitung hitungan aku pancen goblok tapi nek kon ngitung merah muda piro koe ngapusi aku iya gampang pol bosku,0,1,3,jawa-okky
6152,b'@tante_dw @tante_vid @TanteVivid Sitante lagi  pamer bokong sama apamnya yg lagi ingin sesuatu siapa tahu ada sidoi melirik \nMmm lumayan buat iseng2',sitante lagi pamer bokong sama alamnya yang lagi ingin sesuatu siapa tahu ada jadikan melirik mmm lumayan buat iseng2,0,1,3,tesis-okky
6153,"@subtanyarl Dipukul di bokong pake gayung. Ya gimana ya, aku nya yg bandel, 3 hari gamau mandi \xf0\x9f\xa4\xa3'",dipukul di bokong pakai gayung ya bagaimana ya aku nya yang bandel 3 hari tidak mau mandi berguling guling di lantai sambil tertawa terbahak bahak,0,0,4,jawa-nina
6154,Anies congornya aja gede. Realisasinya gak ada. Janji terus dari awal bisanya paling korupsi. Balik jadi dosen aja bangsat.,anies congornya saja gede realisasinya tidak ada janji terus dari awal bisanya paling korupsi balik jadi dosen saja bangsat,1,1,1,tesis-okky
6155,kekuasaan menampakan wujud asli tuannya... Jokowi diktator,kekuasaan menampakkan wujud asli tuannya jokowi diktator,1,0,2,tesis-okky
6156,Chimera keparat',chimera keparat,0,1,3,jawa-nina
6157,Sangsinya Pecat aza terus jeblosin ke penjara biar tau rasa tuh si setya novanto,sangsinya pecat saja terus jebloskan ke penjara biar tau rasa itu sih setya novanto,1,0,2,tesis-okky
6158,@MbahUyok @BangPino_ Waspada ulama jabar jangan mau jadi tamen si cungkring ini.; Dia itu muka petruk hati DASAMUKA,waspada ulama jabar jangan mau jadi tamen sih cungkring ini dia itu muka petruk hati dasamuka,1,1,1,tesis-okky
6159,RT @aglkeanu: Alay lu tai',alay kamu tai,0,1,3,jawa-nina
6160,b'@ocha_yee Sini dudukin aku sambil aku jilat memekmu',sini duduki aku sambil aku jilat memekmu,0,1,3,jawa-okky
6161,"b'@rivaldosptn Yo genah, koe koyo tai ngunu'",yo genah koe koyo tai ngunu,1,1,1,jawa-okky
6162,Kedekatan lawyer satu merk yg dipakai pada lampu JPU di DKI dgn Ahok gubernur saat itu dduga menjadi alasan terpilihnya satu merk tersebut,kedekatan lawyer satu merek yang dipakai pada lampu jpu di dki dengan ahok gubernur saat itu diduga menjadi alasan terpilihnya satu merek tersebut,1,0,2,tesis-okky
6163,b'@Parkwifue Kok bs gitu sih asu bgt paypal :(',kok bisa begitu sih anjing banget paypal sedih atau cemberut,1,1,1,tesis-okky
6164,b'@aishakinaaa ngising beling',ngising beling,0,1,3,jawa-okky
6165,@aaisaayaang @dheaanggiee tolong fren koncomu ojok oleh ndeso',tolong fren koncomu ojok oleh ndeso,0,0,4,jawa-nina
6166,"Anda didungukan, dijajah, dan diperbudak Islam, Muslim bukan ras tapi pilihan yg dpt diubah USER rasis?",anda didungukan dijajah dan diperbudak islam muslim bukan ras tapi pilihan yang dapat diubah user rasis,1,1,1,tesis-okky
6167,b'@KJisoo95TH JANGAN MARAH KAK TAR BERUBAH JADI MONYET LAGI',jangan marah kak tar berubah jadi monyet lagi,0,1,3,tesis-okky
6168,@bagusharyobint4 edan po o dewe',edan po o dewe,0,1,3,jawa-nina
6169,b'@faizfirzatullah Apankah pengganti kata kafir 2k17 di 2k19? Syiah? JIL? Komunis?',apankah pengganti kata kafir 2k17 di 2k19 syiah jil komunis,0,0,4,tesis-okky
6170,@alidraby Ya......... mau ngga sama banci salon?',ya mau tidak sama banci salon,1,1,1,jawa-nina
6171,b'Beberapa pengguna Buah Iblis membutuhkan waktu dan latihan untuk memaksimalkan potensi kekuatan mereka',beberapa pengguna buah iblis membutuhkan waktu dan latihan untuk memaksimalkan potensi kekuatan mereka,0,0,4,tesis-okky
6172,b'@ustadtengkuzul Yg pilih cebong otak IQ 200 sekolam',yg pilih cebong otak iq 200 sekolam,1,1,1,tesis-okky
6173,Rocky Gerung Dipolisikan soal Ucapan 'Kitab Suci Itu Fiksi',rocky gerung dipolisikan soal ucapan kitab suci itu fiksi,0,0,4,tesis-okky
6174,Statement lain: ?Presiden diktator?.; Diulang2 lg oleh kelompok tertentu.; Lo punya smartphone kan? Harusnya lo smart.; Liat ciri2 negara yg dikuasai diktator: Korea Utara.; Googling semua keadaan di sana.; Silakan bandingkan dengan Indonesia.; Masuk akal,statement lain presiden diktator diulang2 lagi oleh kelompok tertentu lo punya smartphone kan harusnya kamu smart liat ciri ciri negara yang dikuasai diktator korea utara googling semua keadaan di sana silakan bandingkan dengan indonesia masuk akal,1,0,2,tesis-okky
6175,b'@ShashiTharoor Anti hindu',anti hindu,1,0,2,tesis-okky
6176,Usir budha dari tanah jawa!!!!,usir buddha dari tanah jawa,1,0,2,tesis-okky
6177,b'@tifchny Najis not wkwk',najis not wkwk,0,1,3,tesis-okky
6178,Awak Patroli 05A giat anjangsana sambang dan patroli dialogis dengan Sekurity Balandongan Residence memberikan arahan agar selalu waspada dan bisa menjaga keamanan dan ketertiban dilingkungannya masing2 terutama jelang pilkada serentak 2018,awak patroli 05a giat anjangsana sambang dan patroli dialogis dengan sekurity balandongan residence memberikan arahan agar selalu waspada dan bisa menjaga keamanan dan ketertiban dilingkungannya masing masing terutama jelang pilihan kepala daerah serentak 2018,0,0,4,tesis-okky
6179,Super Gubernur Indonesia memang membanggakan..?; Beda kelasnya dengan Gubernur Reklamasi yang dibangga2kan para cukong. ?; #2019GantiPresiden; #2019PresidenBaru; #CukupSatuPeriode; ;,super gubernur indonesia memang membanggakan beda kelasnya dengan gubernur reklamasi yang dibangga banggakan para cukong 2019gantipresiden 2019presidenbaru cukupsatuperiode,1,0,2,tesis-okky
6180,@alfaSB Bulit kirik wa ya',bulit kirik wa ya,0,1,3,jawa-nina
6181,"b'@saqiyaa kek taek bgt kan? pdhl dee selingkuh yo tak maafno, saiki tambah koyok telek ledig. say less, imma shoot his head off'",kayak tai banget kan padahal adik selingkuh iya tak maafno sekarang tambah koyok tai ledig sayang less imma shoot his head off,1,1,1,jawa-okky
6182,@MAHENDRA_GNW Aamin mungkin bisa diawali dengan pilkada 2018 jangan pilih calon dari partai-partai pengusungnya. Puncaknya di #2019GantiPresiden,aamin mungkin bisa diawali dengan pilihan kepala daerah 2018 jangan pilih calon dari partai partai pengusungnya puncaknya di 2019gantipresiden,1,0,2,tesis-okky
6183,Bang @ruhutsitompul mantap kali lagu ini... sor kali aku ....,bang mantap kali lagu ini sor kali aku,0,0,4,tesis-okky
6184,aneh g c dn gw gada bokong ama bintangnya?',aneh tidak c dan gue tidak ada bokong sama bintangnya,0,1,3,jawa-nina
6185,b'@sariherasari Cupuuu culun',cupuuu culun,1,1,1,tesis-okky
6186,@imaprexdator Eek ada yg wangi kah?',eek ada yang wangi kah,0,1,3,jawa-nina
6187,b'Pengen ngrasain ngentod memek ABG...',pengen merasakan ngentot memek abg,0,1,3,tesis-okky
6188,"Pengen eek, tapi ngantuk.'",pengen eek tapi ngantuk,0,0,4,jawa-nina
6189,b'@neocultyr kesusu kyk e ngempet ngising',kesusu kayak e ngempet ngising,0,1,3,jawa-okky
6190,Buat apa nyerang pemerintah Jokowi yg bentar lagi berhenti berkuasa?Lengserkan di pemilihan presiden mendatang.,buat apa menyerang pemerintah jokowi yang bentar lagi berhenti berkuasa lengserkan di pemilihan presiden mendatang,1,0,2,tesis-okky
6191,Beneran Uwu tai kucing \xe3\x85\xa0\xe3\x85\xa0 https://t.co/zk1bZnwDDu',beneran uwu tai kucing ㅠㅠ <links>,0,1,3,jawa-nina
6192,#AsyikM3nang saya sih ikut ulama saja,asyikm3nang saya sih ikut ulama saja,0,0,4,tesis-okky
6193,"b'@yusuf_dumdum dum coba lo jalan ke tanjung priok, ada stadion segede gaban siapa yg buat, mata lo jangan picek dan sekali2 jalan2 nebeng klo gkda motor.'",dum coba kamu jalan ke tanjung priok ada stadion sebesar gaban siapa yang buat mata kamu jangan picek dan sekali kali jalan jalan nebeng kalau gkda motor,1,1,1,jawa-okky
6194,b'@leemin_hyk @YaoiSociety Goblok sia kunyuk',goblok kamu kunyuk,1,1,1,tesis-okky
6195,b'@narkosun @Aryprasetyo85 PKI gaya baru dan kaum liberal kepanasan karena semakin banyak muslimah di indonesia memakai hijab ?',pki gaya baru dan kaum liberal kepanasan karena semakin banyak muslimah di indonesia memakai hijab,0,0,4,tesis-okky
6196,@wonphilee_e Lambe mu iki minta ditabok ya pili \xf0\x9f\x98\xa4',lambe mu ini meminta ditabok ya pili wajah bersungguh sungguh atau mengembuskan napas atau menahan kesal,0,1,3,jawa-nina
6197,pedagang sumber jimput menolak hoax dan sukseskan pilkada di kota kediri:,pedagang sumber jemput menolak hoaks dan sukseskan pilihan kepala daerah di kota kedirimalu atau tersipu,0,0,4,tesis-okky
6198,@antirokokk bedanya apa asu',bedanya apa asu,0,1,3,jawa-nina
6199,"b'@pchrongie Wah ide bagus noon, next saya kasih bunga bangkai ya. Pemberian gak boleh ditolak! :)'",wah ide bagus noon next saya kasih bunga bangkai ya pemberian tidak boleh ditolak wajah senang atau tersenyum,0,0,4,tesis-okky
6200,RT @kompascom He hehe.. yg suka jual gorengan kan rezim jokowi betul...!?,he hehe yang suka jual gorengan kan rezim jokowi betul,1,0,2,tesis-okky
6201,b'[75:35] kemudian kecelakaanlah bagimu (hai orang kafir) dan kecelakaanlah bagimu.',75wajah bahagia tersenyum5 kemudian kecelakaanlah bagimu hai orang kafir dan kecelakaanlah bagimu,0,0,4,tesis-okky
6202,b'typo lagi kampang :))))))',typo lagi kampang wajah senang atau tersenyum,0,1,3,tesis-okky
6203,"b'@1052SSFM ada nama panggilanya ""yasuko"" entah alesanya apa ya? cuman dulu waktu kecil aku itu gendut,mata nya sipit, yah gitu lahh ~~ #SSemangatpagi'",ada nama panggilannya yasuko entah alasannya apa ya cuma dulu waktu kecil aku itu gendut mata nya sipit ya begitu lah ssemangatpagi,0,0,4,tesis-okky
6204,"b'Rene o mas, manukmu tak liliti lateng. Silitmu tak olesi balsem, pukonmu tak seseli lombok https://t.co/yxg8scrz0S'",rene o mas manukmu tak liliti lateng silitmu tak olesi balsem pukonmu tak seseli lombok <links>,0,1,3,jawa-okky
6205,@hapiziqbal Tak kiro ki ono segawon trus berubah jd benda cair',tak kiro ki ono segawon terus berubah jadi benda cair,0,0,4,jawa-nina
6206,b'@reaalkth emot telek mau?',emot tai mau,0,1,3,jawa-okky
6207,b'almost two hours pki earphone but tak buka lagu or dgr apa apa pun lol',almost dua hours partai komunis indonesia earphone but tak buka lagu orang dengar apa apa pun lol,0,0,4,tesis-okky
6208,"b'@rockygerung @AlexHPutra.. Km terlalu mainstream mengaartikan ""pintar"". Pintar itu relatif tergantung mo dibawa kemana pengertiannya. Spt anda pintar meng-undeeestimate-kan org. Gw pinter komen ajah. Rejim now pinter mangkrakin janji2 doang. So...making",km terlalu mainstream mengaartikan pintar pintar itu relatif tergantung mau dibawa kemana pengertiannya spt anda pintar meng undeeestimate kan org gw pintar komen ajah rejim now pintar mangkrakan janji janji doang so making,1,0,2,tesis-okky
6209,b'Rela menjadi MUNAFIK hanya demi sejumput kenikmatan dunia apalagi membela PENGUASA ZALIM...!!!',rela menjadi munafik hanya demi sejumput kenikmatan dunia apalagi membela penguasa zalim,1,1,1,tesis-okky
6210,Allahu Akbar! Jokowi Akan Kenalkan Islam Moderat di KTT Ulama dan Cendekiawan Muslim Dunia,allahu akbar jokowi akan kenalkan islam moderat di ktt ulama dan cendekiawan muslim dunia,0,0,4,tesis-okky
6211,@rubberdduckie @depstrictnine macet macet emg eek macet',macet macet memang tai macet,0,1,3,jawa-nina
6212,@amelthayb Lah pernah pacaran sma segawon',lah pernah pacaran sama segawon,0,1,3,jawa-nina
6213,b'@detikcom @detikfinance Apa sih hal positif yg pernah keluar dari lambemu Wo? Badanmu udah kayak ikan buntel gitu isinya negatif semua? Sampah.',apa sih hal positif yang pernah keluar dari mulutmu wo badanmu sudah kayak ikan buntel begitu isinya negatif semua sampah,1,1,1,tesis-okky
6214,"b'Percayalah bahawa setiap manusia di dunia ini diuji oleh Allah SWT. \n\n\xe2\x80\xa2 Yang kaya, diuji dgn sifat tamak.\n\xe2\x80\xa2 Yang miskin, diuji dgn kesusahan.\n\nPercayalah juga bahawa golongan LGBT diuji dengan lebih hebat kerana Allah menguji n",percayalah bahwa setiap manusia di dunia ini diuji oleh allah swt • yang kaya diuji dengan sifat tamak • yang miskin diuji dengan kesusahan percayalah juga bahwa golongan lgbt diuji dengan lebih hebat ke ranah allah menguji dan,0,0,4,tesis-okky
6215,@John_Nelwan @WajahMuslim17 @rockygerung @rudyno1 @akbarfaizal68 @karniilyas @permadiaktivis Klw ente atheis..ngapain sibuk dgn agama orang...,klw kamu atheis ngapain sibuk dengan agama orang,0,0,4,tesis-okky
6216,"b'@SINDOnews @zarazettirazr Terimakasih jokowi, semoga tahun depan Presiden baru bisa juga ada kebijakan yang lebih baik. Aaminn'",terimakasih jokowi semoga tahun depan presiden baru bisa juga ada kebijakan yang lebih baik aaminn,0,0,4,tesis-okky
6217,RT @Pangeransutaja @cenajose92 @detikcom @jokowi Bener kamu ngga ada apa-apa nya,bener kamu tidak ada apa apa nya,1,0,2,tesis-okky
6218,"b'Kehidupan Kristen adalah kehidupan di mana kita hidup bukan untuk diri kita sendiri. Kita hidup untuk taat kepada Tuhan, melayani Dia, dan memberi pengaruh dalam kehidupan orang lain.'",kehidupan kristen adalah kehidupan di mana kita hidup bukan untuk diri kita sendiri kita hidup untuk taat kepada tuhan melayani dia dan memberi pengaruh dalam kehidupan orang lain,0,0,4,tesis-okky
6219,b'@gnteang iyo congormu',iya congormu,0,1,3,jawa-okky
6220,b'@pincpple gua stress pengen un bukannya makin alim malah makin bejad',gue stres ingin ujian nasional bukannya makin alim malah makin bejad,0,0,4,tesis-okky
6221,Jadi ingat...sama yang gak nemui rakyatnya....; #2019GantiPresiden;,jadi ingat sama yang tidak menemui rakyatnya 2019gantipresiden,1,0,2,tesis-okky
6222,b'@sadono_joko @korantempo @tempodunia DPR lbh kompak lg soal UU MD3 \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85',dpr lebih kompak lagi soal uu md3 senyum keringat senyum keringat senyum keringat,0,0,4,tesis-okky
6223,@CintaFebtaa Aku seng berjuang wong liyo seng di sayang',aku seng berjuang orang lain seng di sayang,0,0,4,jawa-nina
